City,State,ID
Grand Island,NE,7
Grand Island,NY,92
Grand Junction,CO,13
Grand Junction,IA,4
Grand Junction,MI,1
Grand Ledge,MI,23
Grand Meadow,MN,1
Grand Prairie,TX,666
Grand Rapids,MI,2803
Grand Rapids,MN,8
Grand Rapids,OH,2
Grand Rapids city,MI,1
Grand Ridge,FL,42
Grand Rivers,KY,1
Grand Ronde,OR,95
Grand Terrace,CA,143
Grandview,IN,2
Grandview,MO,56
Grandview,TN,4
Grandview,TX,4
Grandville,MI,36
Granger,IA,4
Granger,IN,8
Granger,TX,2
Granger,WA,1
Granite Bay,CA,49
Granite Canon,WY,4
Granite City,IL,18
Granite Falls,MN,11
Granite Falls,WA,8
Granite Shoals,TX,2
Granite Springs,NY,1
Graniteville,SC,145
Grannis,AR,1
Grant,AL,2
Grant,FL,6
Grant,MI,2
Grantham,NH,20
Grants,NM,7
Grants Pass,OR,304
Grantsburg,IL,1
Grantsville,MD,4
Grantsville,UT,36
Grantville,GA,14
Grantville,PA,12
Granville,NY,11
Granville,OH,5
Grapevine,TX,152
Grasonville,MD,4
Grass Lake,MI,24
Grass Valley,CA,151
Grass Valley,OR,33
Grassflat,PA,2
Gray,GA,5
Gray,LA,2
Gray,ME,21
Gray Court,SC,192
Gray Summit,MO,14
Grayling,MI,6
Grayslake,IL,307
Grayson,GA,11
Grayson,KY,1
Graysville,AL,7
Graytown,OH,1
Grayville,IL,3
Great Bend,PA,1
Great Falls,MT,4
Great Falls,SC,21
Great Falls,VA,27
Great Lakes,IL,6
Great Meadows,NJ,9
Great Mills,MD,1
Great Neck,NY,52
Great River,NY,7
Great Valley,NY,2
Greeley,CO,24
Greeley,PA,6
Greeleyville,SC,22
Green Bay,WI,159
Green Brook,NJ,9
Green Cove Springs,FL,13
Green Forest,AR,4
Green Isle,MN,2
Green Lane,PA,20
Green Pond,SC,30
Green River,UT,37
Green River,WY,12
Green Sea,SC,18
Green Valley,IL,7
Green Valley Lake,CA,2
Green Village,NJ,1
Greenacres,FL,5
Greenacres,WA,19
Greenbank,WA,1
Greenbelt,MD,112
Greenbrae,CA,32
Greenbrier,AR,2
Greenbrier,TN,4
Greencastle,IN,5
Greencastle,PA,14
Greendale,IN,2
Greendale,WI,2
Greene,ME,1
Greene,RI,1
Greeneville,TN,16
Greenfield,CA,31
Greenfield,IN,61
Greenfield,MA,3
Greenfield,NH,8
Greenfield,OH,1
Greenfield Center,NY,2
Greenland,NH,10
Greenlawn,NY,4
Greenleaf,WI,2
Greenport,NY,3
Greens Fork,IN,10
Greensboro,AL,2
Greensboro,GA,40
Greensboro,MD,2
Greensboro,NC,853
Greensburg,IN,11
Greensburg,LA,1
Greensburg,PA,92
Greentown,IN,1
Greentown,PA,8
Greenup,IL,2
Greenvale,NY,2
Greenville,AL,19
Greenville,CA,8
Greenville,FL,60
Greenville,GA,10
Greenville,IL,2
Greenville,IN,2
Greenville,MS,1
Greenville,NC,5
Greenville,NY,7
Greenville,OH,15
Greenville,PA,1
Greenville,RI,2
Greenville,SC,5475
Greenville,TX,19
Greenville,UT,1
Greenville,VA,15
Greenville,WI,7
Greenwell Springs,LA,58
Greenwich,CT,136
Greenwich,NJ,1
Greenwich,NY,8
Greenwich,OH,1
Greenwood,AR,1
Greenwood,CA,4
Greenwood,DE,1
Greenwood,FL,1
Greenwood,IN,74
Greenwood,LA,20
Greenwood,ME,1
Greenwood,MS,1
Greenwood,NE,6
Greenwood,SC,435
Greenwood,VA,10
Greenwood Village,CO,3
Greer,SC,1189
Grenada,CA,9
Grenada,MS,5
Gresham,OR,45
Gresham,SC,26
Gretna,FL,4
Gretna,LA,23
Gretna,NE,80
Gretna,VA,20
Grey Eagle,MN,3
Gridley,CA,22
Griffin,GA,54
Griffin,IN,1
Griffith,IN,2
Griggsville,IL,1
Grimes,IA,32
Grimesland,NC,4
Grindstone,PA,4
Grinnell,IA,11
Grizzly Flats,CA,2
Grosse Pointe,MI,1
Grosse Pointe Farms,MI,1
Grosse Tete,LA,50
Groton,CT,35
Groton,MA,6
Grottoes,VA,3
Grouse Creek,UT,2
Grove,OK,1
Grove City,MN,2
Grove City,OH,135
Grove City,PA,10
Grove Hill,AL,1
Groveland,CA,29
Groveland,FL,46
Groveland,IL,8
Groveland,MA,1
Groveport,OH,60
Grover,CO,3
Grover,NC,1
Groveton,TX,1
Grovetown,GA,57
Grundy,VA,4
Guadalupe,AZ,3
Guadalupe,CA,6
Gualala,CA,8
Guerneville,CA,35
Gueydan,LA,1
Guffey,CO,5
Guild,TN,38
Guilderland,NY,4
Guilford,CT,35
Guilford,IN,3
Guin,AL,14
Guinda,CA,3
Gulf Breeze,FL,44
Gulf Shores,AL,10
Gulfport,FL,8
Gulfport,MS,143
Gulliver,MI,2
Gum Spring,VA,5
Gun Barrel City,TX,1
Gunnison,CO,5
Gunnison,UT,5
Guntersville,AL,7
Guntown,MS,2
Gurdon,AR,4
Gurley,AL,5
Gurnee,IL,425
Gustine,CA,76
Guthrie,OK,10
Guy,TX,1
Guymon,OK,1
Guys Mills,PA,1
Guysville,OH,1
Guyton,GA,3
Gwynedd,PA,1
Gwynn Oak,MD,103
Gypsum,CO,18
Hacienda Heights,CA,573
Hackensack,MN,1
Hackensack,NJ,60
Hackettstown,NJ,118
Haddam,CT,2
Haddock,GA,6
Haddon Heights,NJ,11
Haddon Township,NJ,17
Haddonfield,NJ,21
Hadley,MA,6
Hagerman,NM,2
Hagerstown,IN,20
Hagerstown,MD,201
Hahira,GA,14
Hahnville,LA,2
Hailey,ID,1
Haines,OR,10
Haines City,FL,14
Hainesport,NJ,9
Hainesville,IL,14
Haledon,NJ,1
Hales Corners,WI,3
Halethorpe,MD,295
Half Moon Bay,CA,129
Halfmoon,NY,42
Halfway,OR,3
Halifax,MA,41
Halifax,NC,3
Halifax,PA,5
Halifax,VA,4
Hallam,NE,1
Hallam,PA,4
Hallandale,FL,271
Hallandale Beach,FL,16
Hallettsville,TX,1
Hallowell,ME,5
Halls,TN,1
Hallstead,PA,5
Hallsville,TX,2
Halsey,OR,34
Haltom City,TX,44
Hamburg,IA,1
Hamburg,MN,1
Hamburg,NJ,2
Hamburg,NY,38
Hamburg,PA,30
Hamden,CT,29
Hamden,OH,1
Hamel,MN,9
Hamer,ID,2
Hamer,SC,23
Hamilton,AL,6
Hamilton,CO,3
Hamilton,GA,7
Hamilton,MI,8
Hamilton,MO,1
Hamilton,OH,63
Hamilton,VA,38
Hamilton City,CA,6
Hamlet,IN,1
Hamlet,NC,6
Hamlin,NY,13
Hammett,ID,1
Hammond,IN,135
Hammond,LA,70
Hammond,WI,1
Hammonton,NJ,68
Hampden,MA,1
Hampden,ME,5
Hampshire,IL,27
Hampstead,MD,2
Hampstead,NC,2
Hampstead,NH,8
Hampton,CT,3
Hampton,FL,5
Hampton,GA,4
Hampton,MN,14
Hampton,NH,23
Hampton,NJ,18
Hampton,NY,1
Hampton,SC,25
Hampton,TN,2
Hampton,VA,295
Hampton Bays,NY,20
Hampton Falls,NH,3
Hamptonville,NC,4
Hamtramck,MI,87
Hanahan,SC,14
Hanceville,AL,41
Hancock,MD,24
Hancock,MN,1
Hancock,NH,3
Hancock,NY,19
Hanford,CA,121
Hanksville,UT,4
Hanley Falls,MN,4
Hanlontown,IA,1
Hanna,UT,1
Hanna,WY,18
Hanover,MA,25
Hanover,MD,82
Hanover,PA,271
Hanover,VA,11
Hanover Park,IL,340
Hanover Township,PA,3
Hanoverton,OH,4
Hanson,MA,1
Happy Camp,CA,1
Happy Jack,AZ,3
Happy Valley,OR,103
Harbinger,NC,2
Harbor City,CA,44
Hardeeville,SC,201
Hardin,MT,2
Hardwick,NJ,2
Hardy,VA,2
Hardyville,VA,2
Harford,PA,1
Harker Heights,TX,2
Harlem,GA,17
Harleysville,PA,157
Harleyville,SC,147
Harlingen,TX,5
Harman,WV,1
Harmans,MD,2
Harmony,CA,4
Harmony,MN,10
Harmony,NC,11
Harmony,PA,5
Harper,OR,17
Harper,TX,1
Harper Woods,MI,114
Harpers Ferry,WV,1
Harpersville,AL,4
Harpursville,NY,2
Harrah,OK,1
Harriman,NY,12
Harriman,TN,24
Harrington,DE,15
Harris,MN,31
Harris,NY,1
Harrisburg,IL,2
Harrisburg,NC,19
Harrisburg,OR,58
Harrisburg,PA,417
Harrison,AR,1
Harrison,ID,5
Harrison,MI,1
Harrison,NE,1
Harrison,NJ,28
Harrison,NY,5
Harrison,OH,19
Harrison,TN,12
Harrison City,PA,2
Harrison Township,MI,87
Harrisonburg,VA,99
Harrisonville,MO,4
Harrisonville,PA,1
Harrisville,NH,2
Harrisville,PA,3
Harrogate,TN,1
Hartfield,VA,10
Hartford,CT,644
Hartford,IL,2
Hartford,MI,25
Hartford,NY,1
Hartford,TN,4
Hartford,WI,10
Hartland,MI,1
Hartland,MN,1
Hartland,VT,1
Hartland,WI,2
Hartly,DE,2
Hartman,AR,1
Hartsburg,MO,1
Hartsdale,NY,7
Hartsel,CO,3
Hartselle,AL,55
Hartsville,IN,1
Hartsville,SC,218
Hartsville,TN,2
Hartville,OH,1
Hartwell,GA,1
Harvard,IL,5
Harvard,MA,27
Harvest,AL,32
Harvey,IL,11
Harvey,LA,18
Harwich,MA,16
Harwich Port,MA,2
Harwinton,CT,12
Harwood,MD,4
Harwood,TX,1
Harwood Heights,IL,4
Hasbrouck Heights,NJ,20
Haskell,NJ,10
Haskins,OH,1
Haslet,TX,4
Haslett,MI,3
Hastings,FL,19
Hastings,MI,6
Hastings,MN,95
Hastings On Hudson,NY,5
Hastings on Hudson,NY,12
Haswell,CO,2
Hat Creek,CA,2
Hatboro,PA,106
Hatfield,PA,112
Hatley,WI,1
Hattiesburg,MS,440
Haubstadt,IN,10
Haughton,LA,4
Hauppauge,NY,95
Hauser,ID,1
Havana,FL,22
Havana,IL,1
Haverford,PA,15
Haverhill,FL,3
Haverhill,MA,106
Haverstraw,NY,6
Havertown,PA,6
Havre,MT,2
Havre De Grace,MD,36
Havre de Grace,MD,46
Haw River,NC,16
Hawaiian Gardens,CA,41
Hawick,MN,3
Hawkinsville,GA,4
Hawley,PA,3
Hawthorne,CA,592
Hawthorne,FL,8
Hawthorne,NJ,17
Hawthorne,NV,16
Hawthorne,NY,152
Hayden,AL,63
Hayden,CO,4
Hayden,ID,7
Hayes,VA,20
Hayesville,NC,2
Hayfield,MN,2
Hayfork,CA,18
Haymarket,VA,35
Hayneville,AL,1
Hays,KS,1
Hays,NC,1
Haysi,VA,3
Haysville,KS,3
Hayward,CA,1354
Hayward,MN,8
Hazel Crest,IL,79
Hazel Green,AL,21
Hazel Green,WI,1
Hazel Park,MI,179
Hazelton,ID,5
Hazelwood,MO,126
Hazen,AR,7
Hazlehurst,MS,10
Hazlet,NJ,47
Hazlet Township,NJ,2
Hazleton,PA,8
Headland,AL,3
Healdsburg,CA,106
Hearne,TX,3
Heath,OH,10
Heath Springs,SC,56
Heathsville,VA,9
Heber,AZ,11
Heber City,UT,215
Hebo,OR,18
Hebron,CT,2
Hebron,IL,2
Hebron,IN,37
Hebron,KY,44
Hebron,MD,2
Hebron,NH,1
Hebron,OH,23
Hector,MN,3
Hedley,TX,3
Heflin,AL,20
Heidelberg,MS,1
Heiskell,TN,17
Helen,GA,1
Helena,AL,14
Helena,AR,1
Helena,MT,1
Helena,OH,2
Helendale,CA,13
Helix,OR,11
Hellam,PA,5
Hellertown,PA,23
Helm,CA,4
Helotes,TX,7
Helper,UT,23
Hemet,CA,26
Hemingway,SC,70
Hemlock,MI,1
Hemlock,NY,2
Hempstead,NY,67
Hempstead,TX,2
Henderson,CO,117
Henderson,KY,6
Henderson,MD,1
Henderson,MN,6
Henderson,NC,30
Henderson,NE,1
Henderson,TN,2
Henderson,TX,1
Hendersonville,NC,26
Hendersonville,TN,43
Hendricks,MN,1
Henefer,UT,13
Henrico,VA,1198
Henrietta,NY,151
Henrietta,TX,4
Henriette,MN,1
Henry,VA,1
Henryetta,OK,5
Henryville,IN,19
Hensley,AR,5
Hensonville,NY,1
Hephzibah,GA,210
Heppner,OR,22
Herald,CA,10
Herculaneum,MO,23
Hercules,CA,123
Hereford,OR,2
Hereford,PA,2
Hereford,TX,1
Herkimer,NY,30
Herman,NE,1
Hermantown,MN,1
Hermiston,OR,92
Hermitage,TN,543
Hermosa Beach,CA,2
Hernando,FL,11
Hernando,MS,11
Herndon,VA,37
Heron Lake,MN,5
Herriman,UT,29
Herscher,IL,1
Hershey,PA,9
Hertford,NC,1
Hesperia,CA,263
Hesperia,MI,1
Hesperus,CO,2
Hesston,PA,1
Heth,AR,11
Heuvelton,NY,1
Hewitt,MN,2
Hewitt,NJ,1
Hewlett,NY,3
Heyburn,ID,5
Hialeah,FL,1096
Hiawassee,GA,1
Hiawatha,IA,3
Hibbing,MN,11
Hickman,TN,1
Hickory,NC,75
Hickory Grove,SC,7
Hickory Hills,IL,32
Hicksville,NY,29
Hicksville,OH,2
Hico,TX,4
Hidden Hills,CA,1
Hidden Valley Lake,CA,2
Higganum,CT,8
Higginsville,MO,5
High Bridge,NJ,1
High Hill,MO,3
High Point,NC,45
High Ridge,MO,40
High Springs,FL,30
Highland,CA,69
Highland,IL,2
Highland,IN,2
Highland,MD,3
Highland,MI,1
Highland,NY,14
Highland,UT,1
Highland Falls,NY,62
Highland Heights,KY,3
Highland Home,AL,1
Highland Mills,NY,1
Highland Park,IL,81
Highland Park,MI,355
Highland Park,NJ,1
Highlands,NJ,4
Highlands,TX,5
Highlands Ranch,CO,3
Highlandville,MO,3
Highspire,PA,13
Hightstown,NJ,87
Hiko,NV,13
Hildebran,NC,1
Hill,NH,4
Hill AFB,UT,1
Hill City,MN,1
Hill City,SD,1
Hillburn,NY,60
Hilliard,FL,5
Hilliard,OH,64
Hilliards,PA,1
Hillman,MN,1
Hillrose,CO,1
Hillsboro,AL,1
Hillsboro,IN,2
Hillsboro,MO,8
Hillsboro,OH,17
Hillsboro,OR,125
Hillsboro,TN,2
Hillsboro,TX,5
Hillsboro,WI,1
Hillsborough,CA,1
Hillsborough,NC,54
Hillsborough,NH,3
Hillsborough,NJ,6
Hillsdale,NJ,3
Hillsdale,NY,15
Hillside,IL,126
Hillside,NJ,122
Hillsville,VA,45
Hilmar,CA,35
Hilton,NY,54
Hilton Head Island,SC,36
Hinckley,IL,1
Hinckley,MN,15
Hinckley,OH,2
Hinckley,UT,2
Hines,OR,28
Hinesville,GA,12
Hingham,MA,25
Hinkley,CA,4
Hinsdale,IL,246
Hinsdale,NH,9
Hinsdale,NY,1
Hinton,OK,6
Hiram,GA,3
Hiram,OH,5
Hitchcock,TX,4
Hixson,TN,63
Hixton,WI,9
Ho Ho Kus,NJ,6
Hoagland,IN,2
Hobart,IN,11
Hobart,NY,1
Hobbs,NM,5
Hobe Sound,FL,58
Hobgood,NC,4
Hoboken,GA,2
Hoboken,NJ,1
Hockessin,DE,21
Hockley,TX,12
Hodgenville,KY,1
Hodges,SC,63
Hoffman,MN,1
Hoffman Estates,IL,69
Hogansville,GA,26
Hohenwald,TN,2
Holbrook,AZ,27
Holbrook,MA,1
Holbrook,NY,46
Holden,LA,6
Holden,MA,2
Holden,ME,6
Holdenville,OK,3
Holderness,NH,5
Holdingford,MN,1
Holiday,FL,109
Holladay,TN,19
Holland,MA,1
Holland,MI,90
Holland,MN,2
Holland,OH,22
Holland Patent,NY,8
Holley,NY,1
Holliday,TX,4
Hollidaysburg,PA,4
Hollis,NH,2
Hollis,NY,8
Hollis Center,ME,2
Hollister,CA,232
Hollister,MO,2
Holliston,MA,2
Hollsopple,PA,3
Holly,MI,123
Holly Grove,AR,1
Holly Hill,SC,91
Holly Pond,AL,1
Holly Springs,MS,3
Holly Springs,NC,408
Hollywood,AL,1
Hollywood,FL,991
Hollywood,MD,2
Hollywood,SC,8
Holmdel,NJ,87
Holmen,WI,1
Holmes,NY,51
Holstein,IA,3
Holt,FL,55
Holt,MI,22
Holt,MO,4
Holton,IN,3
Holtsville,NY,34
Holtwood,PA,4
Holy Cross,IA,1
Holyoke,CO,1
Holyoke,MA,11
Homeland,CA,33
Homer,GA,6
Homer,LA,1
Homer,MI,1
Homer,NY,2
Homer Glen,IL,21
Homerville,OH,2
Homestead,FL,364
Homestead,IA,3
Homestead,PA,11
Homewood,CA,1
Homewood,IL,11
Hominy,OK,1
Homosassa,FL,37
Honaker,VA,2
Hondo,NM,1
Honea Path,SC,68
Honeoye Falls,NY,57
Honesdale,PA,1
Honeyville,UT,5
Honoraville,AL,1
Hood River,OR,55
Hoodsport,WA,4
Hooksett,NH,103
Hoopa,CA,9
Hooper,UT,2
Hoosick Falls,NY,15
Hoover,AL,14
Hooversville,PA,4
Hope,IN,9
Hope,ME,1
Hope,MI,2
Hope,RI,3
Hope Hull,AL,18
Hope Mills,NC,19
Hope Valley,RI,8
Hopedale,IL,7
Hopedale,MA,1
Hopewell,NJ,4
Hopewell,VA,20
Hopewell Junction,NY,235
Hopkins,MN,336
Hopkins,SC,146
Hopkinsville,KY,3
Hopkinton,MA,89
Hopland,CA,29
Hoquiam,WA,20
Horatio,AR,2
Horizon City,TX,2
Horn Lake,MS,38
Hornbeak,TN,1
Hornbrook,CA,8
Hornell,NY,3
Horse Cave,KY,3
Horseheads,NY,8
Horseshoe Bend,ID,6
Horsham,PA,126
Hortense,GA,2
Horton,AL,5
Hortonville,WI,10
Hoschton,GA,36
Hosford,FL,4
Hosston,LA,1
Hot Springs,VA,4
Hot Springs National Park,AR,7
Hot Sulphur Springs,CO,2
Houghton Lake,MI,1
Houlton,ME,1
Houma,LA,75
House Creek,NC,2
House Springs,MO,8
Houston,MN,14
Houston,PA,2
Houston,TX,25228
Houtzdale,PA,8
Howard,CO,2
Howard,OH,4
Howard,PA,9
Howard Beach,NY,52
Howard City,MI,2
Howe,IN,3
Howell,MI,31
Howell,NJ,13
Howes Cave,NY,9
Howey In The Hills,FL,3
Howey in the Hills,FL,16
Howland,ME,4
Hoyleton,IL,2
Hubbard,OH,7
Hubbard,OR,37
Hubertus,WI,2
Huddleston,VA,3
Hudgins,VA,2
Hudson,CO,5
Hudson,FL,141
Hudson,IL,4
Hudson,NH,9
Hudson,NY,70
Hudson,OH,21
Hudson,WI,30
Hudson Falls,NY,8
Hudson Oaks,TX,1
Hudsonville,MI,34
Huffman,TX,17
Huger,SC,43
Hughesville,MD,3
Hughesville,MO,1
Hughesville,PA,1
Hughson,CA,21
Hugo,CO,3
Hugo,MN,58
Humble,TX,350
Humboldt,IA,1
Humboldt,IL,2
Hummelstown,PA,4
Humptulips,WA,1
Hunker,PA,4
Hunt,NY,1
Hunt Valley,MD,6
Hunters,WA,2
Huntersville,NC,1202
Huntertown,IN,2
Huntingburg,IN,2
Huntingdon,PA,3
Huntingdon Valley,PA,159
Huntington,IN,3
Huntington,MA,1
Huntington,NY,54
Huntington,OR,123
Huntington,TX,1
Huntington,UT,9
Huntington,WV,33
Huntington Beach,CA,125
Huntington Park,CA,117
Huntington Station,NY,153
Huntington Woods,MI,20
Huntingtown,MD,5
Huntley,IL,19
Huntly,VA,1
Huntsburg,OH,2
Huntsville,AL,842
Huntsville,OH,3
Huntsville,TN,2
Huntsville,TX,5
Huntsville,UT,15
Hurley,NM,3
Hurley,SD,1
Hurley,VA,2
Hurley,WI,5
Hurlock,MD,2
Huron,CA,56
Huron,OH,1
Hurricane,UT,69
Hurricane,WV,16
Hurricane Mills,TN,2
Hurst,TX,155
Hurt,VA,6
Huson,MT,1
Hustontown,PA,1
Hutchins,TX,35
Hutchinson,MN,11
Hutto,TX,18
Huttonsville,WV,2
Hyampom,CA,2
Hyannis,MA,30
Hyattsville,MD,337
Hyde Park,MA,15
Hyde Park,NY,8
Hydesville,CA,2
Hydro,OK,1
Hyndman,PA,3
Idabel,OK,1
Idaho City,ID,1
Idaho Falls,ID,18
Idaho Springs,CO,19
Idalia,CO,3
Idanha,OR,24
Idlewild,MI,2
Idleyld Park,OR,48
Igo,CA,2
Ijamsville,MD,51
Iliff,CO,4
Ilwaco,WA,5
Imbler,OR,11
Imlay,NV,11
Imlay City,MI,2
Immokalee,FL,69
Imperial,MO,23
Imperial,PA,3
Imperial,TX,1
Imperial Beach,CA,2
Incline Village,NV,39
Independence,CA,2
Independence,IA,2
Independence,KS,2
Independence,KY,47
Independence,MO,244
Independence,OH,135
Independence,OR,40
Independence,VA,1
Indialantic,FL,7
Indian Harbour Beach,FL,1
Indian Head,MD,3
Indian Orchard,MA,2
Indian River,MI,2
Indian Rocks Beach,FL,2
Indian Shores,FL,4
Indian Springs,AL,1
Indian Trail,NC,12
Indiana,PA,2
Indianapolis,IN,9087
Indianola,IA,1
Indianola,PA,8
Industry,PA,1
Inez,TX,2
Ingleside,IL,97
Inglewood,CA,821
Inglis,FL,5
Inkster,MI,2
Inlet Beach,FL,2
Inman,SC,297
Inola,OK,3
Interlachen,FL,3
Interlaken,NJ,1
International Falls,MN,3
Inver Grove Heights,MN,196
Inverness,CA,1
Inverness,FL,29
Inverness,IL,2
Inwood,NY,6
Inwood,WV,11
Inyokern,CA,7
Iola,KS,1
Iola,WI,1
Ione,CA,31
Ione,OR,4
Ionia,MI,5
Iowa,LA,18
Iowa City,IA,61
Iowa Park,TX,4
Ipswich,MA,2
Iraan,TX,1
Irma,WI,2
Irmo,SC,574
Iron,MN,2
Iron City,GA,1
Iron Ridge,WI,1
Iron Station,NC,1
Irondale,AL,3
Ironside,OR,4
Ironton,MN,1
Ironton,OH,4
Irrigon,OR,28
Irvine,CA,1125
Irvine,KY,1
Irving,NY,50
Irving,TX,794
Irvington,AL,53
Irvington,NJ,185
Irvington,NY,114
Irvington,VA,1
Irwin,PA,61
Irwindale,CA,1
Isanti,MN,4
Iselin,NJ,133
Islamorada,FL,23
Island Falls,ME,2
Island Lake,IL,18
Island Park,ID,6
Island Park,NY,2
Islandia,NY,72
Islandton,SC,7
Isle,MN,1
Isle Of Palms,SC,1
Isleton,CA,54
Islip,NY,15
Islip Terrace,NY,19
Ismay,MT,2
Issaquah,WA,102
Italy,TX,2
Itasca,IL,40
Itasca,TX,1
Ithaca,MI,2
Ithaca,NY,11
Itta Bena,MS,1
Iuka,MS,1
Iva,SC,59
Ivanhoe,CA,5
Ivor,VA,6
Ivoryton,CT,1
Jack,AL,2
Jackman,ME,1
Jackpot,NV,2
Jackson,CA,29
Jackson,GA,98
Jackson,MI,128
Jackson,MN,10
Jackson,MO,6
Jackson,MS,575
Jackson,NJ,24
Jackson,OH,6
Jackson,SC,13
Jackson,TN,37
Jackson,WI,2
Jackson,WY,5
Jackson Center,PA,2
Jackson Heights,NY,16
Jackson Springs,NC,2
Jacksons Gap,AL,1
Jacksonville,AR,15
Jacksonville,FL,7290
Jacksonville,IL,1
Jacksonville,NC,4
Jacksonville,OR,46
Jacksonville,TX,1
Jacksonville,VT,4
Jacksonville Beach,FL,28
Jacksonville West,FL,18
Jacobson,MN,1
Jacobus,PA,1
Jaffrey,NH,14
Jakin,GA,1
Jal,NM,9
Jamaica,NY,356
Jamaica,VT,4
Jamaica Plain,MA,32
James City,PA,1
Jamestown,CA,80
Jamestown,IN,10
Jamestown,NC,13
Jamestown,NY,3
Jamestown,OH,7
Jamestown,PA,2
Jamestown,RI,10
Jamestown,SC,11
Jamesville,NC,2
Jamesville,NY,6
Jamieson,OR,1
Jamison,PA,2
Janesville,CA,20
Janesville,IA,1
Janesville,MN,6
Janesville,WI,42
Jarratt,VA,37
Jarrell,TX,2
Jarrettsville,MD,16
Jasonville,IN,1
Jasper,AL,13
Jasper,FL,73
Jasper,GA,16
Jasper,IN,3
Jasper,MN,1
Jasper,OR,3
Jasper,TN,17
Jasper,TX,1
Java,VA,2
Jay,FL,6
Jbsa Ft Sam Houston,TX,2
Jbsa Lackland,TX,5
Jeannette,PA,21
Jefferson,CO,3
Jefferson,GA,62
Jefferson,MD,37
Jefferson,NH,1
Jefferson,NY,3
Jefferson,OR,121
Jefferson,PA,1
Jefferson,SC,30
Jefferson,TX,2
Jefferson,WI,3
Jefferson City,MO,3
Jefferson City,TN,1
Jefferson Township,PA,1
Jeffersonton,VA,1
Jeffersonville,GA,8
Jeffersonville,IN,22
Jeffersonville,NY,2
Jeffersonville,OH,3
Jeffersonville,PA,11
Jellico,TN,3
Jemez Springs,NM,1
Jemison,AL,154
Jenison,MI,15
Jenkins,KY,1
Jenkinsburg,GA,3
Jenkinsville,SC,10
Jenkintown,PA,125
Jenks,OK,19
Jenner,CA,27
Jennings,FL,55
Jennings,LA,5
Jensen,UT,8
Jensen Beach,FL,2
Jericho,NY,88
Jericho,VT,1
Jermyn,PA,1
Jerome,AZ,1
Jerome,ID,11
Jeromesville,OH,2
Jersey City,NJ,338
Jersey Shore,PA,7
Jersey Village,TX,2
Jerseyville,IL,4
Jessup,MD,96
Jetersville,VA,7
Jewett,OH,1
Jewett City,CT,17
Jim Thorpe,PA,30
Joanna,SC,9
Jobstown,NJ,2
Joelton,TN,188
Johannesburg,CA,5
John Day,OR,40
Johns Island,SC,11
Johnsburg,NY,4
Johnson City,NY,15
Johnson City,TN,765
Johnson City,TX,9
Johnson Creek,WI,10
Johnsonburg,PA,1
Johnsonville,NY,7
Johnsonville,SC,44
Johnston,IA,47
Johnston,RI,138
Johnston,SC,21
Johnston City,IL,2
Johnstown,CO,115
Johnstown,OH,20
Johnstown,PA,18
Joiner,AR,2
Joliet,IL,74
Joliet,MT,3
Jolley,IA,1
Jones,MI,2
Jones,OK,47
Jonesboro,AR,3
Jonesboro,GA,19
Jonesborough,TN,142
Jonesburg,MO,14
Jonestown,PA,40
Jonestown,TX,19
Jonesville,NC,26
Jonesville,SC,36
Jonesville,VA,3
Joplin,MO,23
Joppa,AL,1
Joppa,MD,111
Jordan,MN,48
Jordan,NY,3
Jordan Valley,OR,89
Joseph,OR,2
Joseph,UT,10
Joseph City,AZ,7
Joshua,TX,1
Juda,WI,2
Julesburg,CO,5
Julian,PA,1
Juliette,GA,17
Junction,TX,12
Junction City,CA,6
Junction City,OH,1
Junction City,OR,51
June Lake,CA,16
Juntura,OR,14
Jupiter,FL,151
Jurupa Valley,CA,41
Justice,IL,90
Justin,TX,2
Kaibeto,AZ,1
Kalama,WA,24
Kalamazoo,MI,71
Kalispell,MT,4
Kamas,UT,24
Kamiah,ID,1
Kanab,UT,3
Kanarraville,UT,3
Kandiyohi,MN,1
Kane,PA,3
Kankakee,IL,5
Kannapolis,NC,89
Kansas,OK,1
Kansas City,KS,691
Kansas City,MO,2499
Kansasville,WI,4
Karns City,PA,3
Karthaus,PA,1
Kasota,MN,4
Kasson,MN,6
Kathleen,GA,14
Katonah,NY,248
Katy,TX,137
Kaufman,TX,2
Kaukauna,WI,8
Kaw,MO,4
Kawkawlin,MI,7
Kaycee,WY,3
Kayenta,AZ,5
Kaysville,UT,139
Keansburg,NJ,1
Kearney,MO,8
Kearney,NE,7
Kearny,AZ,8
Kearny,NJ,210
Keasbey,NJ,70
Keedysville,MD,1
Keene,CA,13
Keene,NH,24
Keene,NY,1
Keene,TX,1
Keene Valley,NY,1
Keenesburg,CO,2
Keeseville,NY,3
Keithville,LA,16
Kelford,NC,1
Keller,TX,1
Kelliher,MN,1
Kellogg,IA,1
Kellogg,ID,1
Kellogg,MN,4
Kellyton,AL,2
Kellyville,OK,1
Kelseyville,CA,32
Kelso,WA,38
Kemah,TX,4
Kemmerer,WY,3
Kemp,TX,2
Kenansville,FL,21
Kenbridge,VA,10
Kendall,NY,1
Kendall Park,NJ,4
Kendallville,IN,5
Kenedy,TX,1
Kenilworth,IL,1
Kenilworth,NJ,67
Kenly,NC,36
Kenmore,WA,2
Kenna,WV,4
Kennard,TX,2
Kennebunk,ME,7
Kennebunkport,ME,6
Kennedale,TX,1
Kennedy,NY,2
Kenner,LA,78
